compound,hydrogen_production_rate,hydrogen_production_rate_uom,bandgap_energy,bandgap_energy_uom,incident_light_cut_off,incident_light_cut_off_uom,particle_size,particle_size_uom,radiation_source_intensity,radiation_source_intensity_uom,specific_surface_area,specific_surface_area_uom,catalyst_amount,catalyst_amount_uom,co_catalyst,co_catalyst_type,reaction_type,reaction_solution,reaction_solution_concentration,carbon_source,sacrificial_agent,sacrificial_agent_source,preparation_method,calcination_temperature,calcination_temperature_uom,calcination_time,calcination_time_uom,doi_reference,Sr,Ti,O,La,Ni,Cu,K,Na,Ta,N,Ba,Fe,Nb,Bi,Br,Cd,S,H,Pb,Sn,Ag,Ca,Cr,Mn,Au,Pd,Pt,B,Mo,C,Pr,Y,Eu,Mg,Tb,In,Ru,Co,Li,Nd,Sm,Gd,Cs,W,Zr,Hf,Ce,V,P,Rh,Yb,Cl,Zn
LaFe0.8LaCu0.2,109.0,𝜇mol.g-1.h-1,2.3,eV,400,nm,125.0,nm,,W,5.5,m2.g-1,0.15,g,Cu,Cu(NO3)2,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Citrate sol-gel + H2 reduction,800.0,°C,5.0,h,https://doi.org/10.1016/j.ijhydene.2015.07.166,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaFe0.8LaCu0.2,55.0,𝜇mol.g-1.h-1,2.5,eV,400,nm,125.0,nm,,W,5.0,m2.g-1,0.15,g,Cu,Cu(NO3)2,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Citrate sol-gel + H2 reduction,800.0,°C,5.0,h,https://doi.org/10.1016/j.ijhydene.2015.07.166,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La2CuO4,60.0,𝜇mol.g-1.h-1,1.8,eV,400,nm,125.0,nm,,W,5.7,m2.g-1,0.15,g,false,-,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Citrate sol-gel,800.0,°C,5.0,h,https://doi.org/10.1016/j.ijhydene.2015.07.166,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BaTiO3,3.3,𝜇mol.g-1.h-1,2.97,eV,400,nm,158.0,nm,300.0,W,1.58,m2.g-1,0.06,g,Pt,H2PtCl6·6H2O,photoreform,Water / TEOA,(3 : 1 v/v),C6H15NO3,True,C6H15NO3,Sol-gel,1100.0,°C,2.0,h,https://doi.org/10.1002/slct.202304550,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BaTi0.995Ta0.005O3,4.2,𝜇mol.g-1.h-1,2.96,eV,400,nm,142.0,nm,300.0,W,,m2.g-1,0.06,g,Pt,H2PtCl6·6H2O,photoreform,Water / TEOA,(3 : 1 v/v),C6H15NO3,True,C6H15NO3,Sol-gel,1100.0,°C,2.0,h,https://doi.org/10.1002/slct.202304550,0.0,0.995,3.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BaTi0.9875Ta0.0125O3,7.95,𝜇mol.g-1.h-1,2.96,eV,400,nm,130.0,nm,300.0,W,2.13,m2.g-1,0.06,g,Pt,H2PtCl6·6H2O,photoreform,Water / TEOA,(3 : 1 v/v),C6H15NO3,True,C6H15NO3,Sol-gel,1100.0,°C,2.0,h,https://doi.org/10.1002/slct.202304550,0.0,0.9875,3.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BaTi0.98Ta0.02O3,6.3,𝜇mol.g-1.h-1,2.97,eV,400,nm,105.0,nm,300.0,W,,m2.g-1,0.06,g,Pt,H2PtCl6·6H2O,photoreform,Water / TEOA,(3 : 1 v/v),C6H15NO3,True,C6H15NO3,Sol-gel,1100.0,°C,2.0,h,https://doi.org/10.1002/slct.202304550,0.0,0.98,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaCrO3,32.8,𝜇mol.g-1.h-1,2.6,eV,400,nm,234.0,nm,150.0,W,,m2.g-1,0.02,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Combustion,800.0,°C,4.0,h,https://doi.org/10.1021/acs.inorgchem.8b02364,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PbTiO3,71.4,𝜇mol.g-1.h-1,2.8,eV,400,nm,176.0,nm,150.0,W,,m2.g-1,0.02,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Combustion,800.0,°C,4.0,h,https://doi.org/10.1021/acs.inorgchem.8b02364,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PbTiO3LaCrO3,289.0,𝜇mol.g-1.h-1,2.6,eV,400,nm,,nm,150.0,W,,m2.g-1,0.02,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Combustion,800.0,°C,4.0,h,https://doi.org/10.1021/acs.inorgchem.8b02364,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PbTiO3LaCrO3,343.57,𝜇mol.g-1.h-1,2.6,eV,400,nm,176.0,nm,150.0,W,,m2.g-1,0.02,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Combustion,800.0,°C,4.0,h,https://doi.org/10.1021/acs.inorgchem.8b02364,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PbTiO3LaCrO3,318.0,𝜇mol.g-1.h-1,2.6,eV,400,nm,,nm,150.0,W,,m2.g-1,0.02,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Combustion,800.0,°C,4.0,h,https://doi.org/10.1021/acs.inorgchem.8b02364,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PbTiO3LaCrO3,245.0,𝜇mol.g-1.h-1,2.6,eV,400,nm,,nm,150.0,W,,m2.g-1,0.02,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Combustion,800.0,°C,4.0,h,https://doi.org/10.1021/acs.inorgchem.8b02364,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PbTiO3LaCrO3,205.0,𝜇mol.g-1.h-1,2.6,eV,400,nm,,nm,150.0,W,,m2.g-1,0.02,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,Combustion,800.0,°C,4.0,h,https://doi.org/10.1021/acs.inorgchem.8b02364,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaSnO3,274.0,𝜇mol.g-1.h-1,4.3,eV,365,nm,2200.0,nm,125.0,W,13.5,m2.g-1,0.1,g,false,-,photoreform,Water / ethanol,(31 : 1 v/v),C2H5OH,True,C2H5OH,hydrothermal synthesis,700.0,°C,6.0,h,https://doi.org/10.1039/C6RA05614H,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SrSnO3,42.0,𝜇mol.g-1.h-1,4.1,eV,365,nm,4000.0,nm,125.0,W,16.9,m2.g-1,0.1,g,false,-,photoreform,Water / ethanol,(31 : 1 v/v),C2H5OH,True,C2H5OH,hydrothermal synthesis,700.0,°C,6.0,h,https://doi.org/10.1039/C6RA05614H,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BaSnO3,24.0,𝜇mol.g-1.h-1,3.12,eV,365,nm,300.0,nm,125.0,W,5.9,m2.g-1,0.1,g,false,-,photoreform,Water / ethanol,(31 : 1 v/v),C2H5OH,True,C2H5OH,hydrothermal synthesis,700.0,°C,6.0,h,https://doi.org/10.1039/C6RA05614H,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SrTiO3,120.1,𝜇mol.g-1.h-1,3.29,eV,400,nm,150.0,nm,300.0,W,25.82,m2.g-1,0.01,g,false,-,photoreform,Water / methanol,(95 : 5 v/v),CH3OH,True,CH3OH,Electrospinning,550.0,°C,2.0,h,https://doi.org/10.1021/acsanm.4c01427,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SrTiO3C3N4,189.8,𝜇mol.g-1.h-1,3.29,eV,400,nm,150.0,nm,300.0,W,27.03,m2.g-1,0.01,g,false,-,photoreform,Water / methanol,(95 : 5 v/v),CH3OH,True,CH3OH,Electrospinning,550.0,°C,2.0,h,https://doi.org/10.1021/acsanm.4c01427,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SrTiO3ZnS,1790.0,𝜇mol.g-1.h-1,3.34,eV,400,nm,25.0,nm,300.0,W,149.68,m2.g-1,0.01,g,Zn,ZnS nanoparticles,photoreform,Water / methanol,(95 : 5 v/v),CH3OH,True,CH3OH,Electrospinning,550.0,°C,2.0,h,https://doi.org/10.1021/acsanm.4c01427,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SrTiO3,2950.0,𝜇mol.g-1.h-1,3.12,eV,780,nm,32.0,nm,300.0,W,16.88,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(11 : 3 v/v),CH3OH,True,CH3OH,Solvothermal synthesis,180.0,°C,24.0,h,https://doi.org/10.1016/j.jallcom.2019.152796,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SrTiO3,3980.0,𝜇mol.g-1.h-1,3.11,eV,780,nm,97.0,nm,300.0,W,20.07,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(11 : 3 v/v),CH3OH,True,CH3OH,Solvothermal synthesis,180.0,°C,24.0,h,https://doi.org/10.1016/j.jallcom.2019.152796,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SrTiO3,7680.0,𝜇mol.g-1.h-1,3.08,eV,780,nm,390.0,nm,300.0,W,70.28,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(11 : 3 v/v),CH3OH,True,CH3OH,Solvothermal synthesis,180.0,°C,24.0,h,https://doi.org/10.1016/j.jallcom.2019.152796,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SrTiO3,8210.0,𝜇mol.g-1.h-1,3.08,eV,780,nm,530.0,nm,300.0,W,106.59,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(11 : 3 v/v),CH3OH,True,CH3OH,Solvothermal synthesis,180.0,°C,24.0,h,https://doi.org/10.1016/j.jallcom.2019.152796,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SrTiO3,6360.0,𝜇mol.g-1.h-1,3.06,eV,780,nm,1500.0,nm,300.0,W,115.86,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(11 : 3 v/v),CH3OH,True,CH3OH,Solvothermal synthesis,180.0,°C,24.0,h,https://doi.org/10.1016/j.jallcom.2019.152796,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SrTiO3,7290.0,𝜇mol.g-1.h-1,3.04,eV,780,nm,2000.0,nm,300.0,W,131.87,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(11 : 3 v/v),CH3OH,True,CH3OH,Solvothermal synthesis,180.0,°C,24.0,h,https://doi.org/10.1016/j.jallcom.2019.152796,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaTaON2,36600.0,𝜇mol.g-1.h-1,1.95,eV,420,nm,320.0,nm,300.0,W,12.3,m2.g-1,0.1,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,NH3-assisted flux method,950.0,°C,10.0,h,https://doi.org/10.1039/C7CP03714G,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PrTaON2,52400.0,𝜇mol.g-1.h-1,1.97,eV,420,nm,125.0,nm,300.0,W,9.4,m2.g-1,0.1,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,NH3-assisted flux method,1000.0,°C,10.0,h,https://doi.org/10.1039/C7CP03714G,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na2Ca2Nb4O13,1355.0,𝜇mol.g-1.h-1,3.3,eV,300,nm,30000.0,nm,1000.0,W,4.6,m2.g-1,0.15,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4 : 1 v/v),CH3OH,True,CH3OH,Molten salt method,1100.0,°C,10.0,h,https://doi.org/10.1111/jace.12122,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na2Ca2Nb4O13,835.0,𝜇mol.g-1.h-1,3.3,eV,300,nm,30000.0,nm,1000.0,W,3.9,m2.g-1,0.15,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4 : 1 v/v),CH3OH,True,CH3OH,Molten salt method,1100.0,°C,10.0,h,https://doi.org/10.1111/jace.12122,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na2Ca2Nb4O13,230.0,𝜇mol.g-1.h-1,3.3,eV,300,nm,30000.0,nm,1000.0,W,1.6,m2.g-1,0.15,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4 : 1 v/v),CH3OH,True,CH3OH,Molten salt method,1100.0,°C,10.0,h,https://doi.org/10.1111/jace.12122,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na2Ca2Nb4O13,447.0,𝜇mol.g-1.h-1,3.3,eV,300,nm,30000.0,nm,1000.0,W,0.36,m2.g-1,0.15,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4 : 1 v/v),CH3OH,True,CH3OH,Molten salt method,1100.0,°C,10.0,h,https://doi.org/10.1111/jace.12122,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na0.5La0.5TiO3,0.0,𝜇mol.g-1.h-1,3.19,eV,420,nm,400.0,nm,300.0,W,,m2.g-1,0.3,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4.4 : 1 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,180.0,°C,48.0,h,https://doi.org/10.1002/chem.201003755,0.0,1.0,3.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(Na0.5La0.5TiO3)1.00(LaCrO3)0.08(NaLaTi-0.08Cr),8200.0,𝜇mol.g-1.h-1,2.25,eV,420,nm,400.0,nm,300.0,W,,m2.g-1,0.3,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4 .4: 1 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,180.0,°C,48.0,h,https://doi.org/10.1002/chem.201003755,0.0,0.92,3.24,1.58,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCa2Nb3O10,550.0,𝜇mol.g-1.h-1,3.5,eV,220,nm,700.0,nm,125.0,W,,m2.g-1,0.027,g,false,-,photoreform,Water / methanol,(99 : 1 v/v),CH3OH,True,CH3OH,Proton exchange,,°C,,h,https://doi.org/10.3390/catal13030614,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
